"scientific.name","common.name","iconic.taxon.name","groups","observed.on","place.guess","latitude","longitude","positional.accuracy","user.login","user.id","captive.cultivated","url","image.url","license","preserve","polygonloc","count","checklist"
"Phragmites australis","common reed","Plantae","Plants",2026-08-23,"Harborside, ME 04642, USA",44.3500753893,-68.809302561,126,"brady99527",10311775,"false","https://www.inaturalist.org/observations/393953585","https://inaturalist-open-data.s3.amazonaws.com/photos/722159758/medium.jpg","CC-BY-NC","Ram Island","buffer",NA,NA
"Verbascum thapsus","great mullein","Plantae","Plants",2026-08-23,"Norway Dr, Bar Harbor, ME, US",44.4266033333,-68.2842333333,4,"stuffbelafinds",7259581,"false","https://www.inaturalist.org/observations/394036172","https://inaturalist-open-data.s3.amazonaws.com/photos/722324825/medium.jpg","CC-BY-NC","Stone Barn Farm","buffer",NA,NA
"Lythrum salicaria","purple loosestrife","Plantae","Plants",2026-08-23,"Harborside, ME 04642, USA",44.3507332594,-68.8093169779,217,"brady99527",10311775,"false","https://www.inaturalist.org/observations/393952450","https://inaturalist-open-data.s3.amazonaws.com/photos/722157252/medium.jpg","CC-BY-NC","Ram Island","buffer",NA,NA
"Lotus corniculatus","bird's-foot trefoil","Plantae","Plants",2026-08-22,"Main St, Yarmouth, ME, US",43.800555,-70.1864166667,4,"mr_slug",7920909,"false","https://www.inaturalist.org/observations/393537606","https://inaturalist-open-data.s3.amazonaws.com/photos/721336860/medium.jpg","CC-BY-NC","Cousins River Fields &amp; Marsh Preserve","buffer",NA,NA
"Lupinus polyphyllus","large-leaved lupine","Plantae","Plants",2026-08-22,"Main St, Milbridge, ME, US",44.5337783333,-67.8805083333,4,"frederica",1359439,"false","https://www.inaturalist.org/observations/393496236","https://static.inaturalist.org/photos/721260040/medium.jpg","","Milbridge Commons","preserve",NA,NA
"Securigera varia","purple crownvetch","Plantae","Plants",2026-08-22,"Schoodic Loop Rd, Winter Harbor, ME, US",44.3854703,-68.0696477,39,"nancylowry",1920195,"false","https://www.inaturalist.org/observations/393531372","https://static.inaturalist.org/photos/721325870/medium.jpg","","Flat Island","buffer",NA,NA
"Securigera varia","purple crownvetch","Plantae","Plants",2026-08-22,"Schoodic Loop Rd, Winter Harbor, ME, US",44.3854703,-68.0696477,39,"nancylowry",1920195,"false","https://www.inaturalist.org/observations/393531372","https://static.inaturalist.org/photos/721325870/medium.jpg","","Schoodic Woods East","buffer",NA,NA
"Securigera varia","purple crownvetch","Plantae","Plants",2026-08-22,"Schoodic Loop Rd, Winter Harbor, ME, US",44.3854703,-68.0696477,39,"nancylowry",1920195,"false","https://www.inaturalist.org/observations/393531372","https://static.inaturalist.org/photos/721325870/medium.jpg","","Ned Island","buffer",NA,NA
"Securigera varia","purple crownvetch","Plantae","Plants",2026-08-22,"Schoodic Loop Rd, Winter Harbor, ME, US",44.3854703,-68.0696477,39,"nancylowry",1920195,"false","https://www.inaturalist.org/observations/393531372","https://static.inaturalist.org/photos/721325870/medium.jpg","","Schoodic Forest","buffer",NA,NA
"Lythrum salicaria","purple loosestrife","Plantae","Plants",2026-08-22,"Clark Island Rd, Spruce Head, ME, US",43.9911116667,-69.1817783333,4,"annmpirone",10686188,"false","https://www.inaturalist.org/observations/393564658","https://inaturalist-open-data.s3.amazonaws.com/photos/721390499/medium.jpg","CC-BY-NC","Elwell Island Preserve","buffer",NA,NA
"Lythrum salicaria","purple loosestrife","Plantae","Plants",2026-08-22,"Clark Island Rd, Spruce Head, ME, US",43.9911116667,-69.1817783333,4,"annmpirone",10686188,"false","https://www.inaturalist.org/observations/393564658","https://inaturalist-open-data.s3.amazonaws.com/photos/721390499/medium.jpg","CC-BY-NC","Clark Island Preserve","buffer",NA,NA
"Lythrum salicaria","purple loosestrife","Plantae","Plants",2026-08-22,"Clark Island Rd, Spruce Head, ME, US",43.9911116667,-69.1817783333,4,"annmpirone",10686188,"false","https://www.inaturalist.org/observations/393564658","https://inaturalist-open-data.s3.amazonaws.com/photos/721390499/medium.jpg","CC-BY-NC","Bamford Preserve","buffer",NA,NA
"Lythrum salicaria","purple loosestrife","Plantae","Plants",2026-08-22,"Clark Island Rd, Spruce Head, ME, US",43.9911116667,-69.1817783333,4,"annmpirone",10686188,"false","https://www.inaturalist.org/observations/393564658","https://inaturalist-open-data.s3.amazonaws.com/photos/721390499/medium.jpg","CC-BY-NC","Bamford Preserve","buffer",NA,NA
"Lythrum salicaria","purple loosestrife","Plantae","Plants",2026-08-22,"Clark Island Rd, Spruce Head, ME, US",43.9911116667,-69.1817783333,4,"annmpirone",10686188,"false","https://www.inaturalist.org/observations/393564658","https://inaturalist-open-data.s3.amazonaws.com/photos/721390499/medium.jpg","CC-BY-NC","Bamford Preserve","buffer",NA,NA
"Lythrum salicaria","purple loosestrife","Plantae","Plants",2026-08-22,"Clark Island Rd, Spruce Head, ME, US",43.9911116667,-69.1817783333,4,"annmpirone",10686188,"false","https://www.inaturalist.org/observations/393564658","https://inaturalist-open-data.s3.amazonaws.com/photos/721390499/medium.jpg","CC-BY-NC","Bamford Preserve","buffer",NA,NA
"Lythrum salicaria","purple loosestrife","Plantae","Plants",2026-08-22,"Clark Island Rd, Spruce Head, ME, US",43.9911116667,-69.1817783333,4,"annmpirone",10686188,"false","https://www.inaturalist.org/observations/393564658","https://inaturalist-open-data.s3.amazonaws.com/photos/721390499/medium.jpg","CC-BY-NC","Clark Island Preserve","buffer",NA,NA
"Lythrum salicaria","purple loosestrife","Plantae","Plants",2026-08-22,"Clark Island Rd, Spruce Head, ME, US",43.9911116667,-69.1817783333,4,"annmpirone",10686188,"false","https://www.inaturalist.org/observations/393564658","https://inaturalist-open-data.s3.amazonaws.com/photos/721390499/medium.jpg","CC-BY-NC","High Island","buffer",NA,NA
"Spergularia rubra","red sand spurrey","Plantae","Plants",2026-08-22,"Main St, Yarmouth, ME, US",43.79982,-70.1848916667,3,"mr_slug",7920909,"false","https://www.inaturalist.org/observations/393518134","https://inaturalist-open-data.s3.amazonaws.com/photos/721301213/medium.jpg","CC-BY-NC","Cousins River Fields &amp; Marsh Preserve","buffer",NA,NA
"Spergularia rubra","red sand spurrey","Plantae","Plants",2026-08-22,"Church St, Yarmouth, ME, US",43.8024833333,-70.195145,3,"mr_slug",7920909,"false","https://www.inaturalist.org/observations/393498408","https://inaturalist-open-data.s3.amazonaws.com/photos/721264892/medium.jpg","CC-BY-NC","Cousins River Fields &amp; Marsh Preserve","buffer",NA,NA
"Rosa rugosa","rugosa rose","Plantae","Plants",2026-08-22,"Stonington, ME 04681, USA",44.16627629,-68.71931608,3,"jennym",217597,"false","https://www.inaturalist.org/observations/393469097","https://inaturalist-open-data.s3.amazonaws.com/photos/721208851/medium.jpg","CC-BY-NC","Andrews Island","buffer",NA,NA
"Rosa rugosa","rugosa rose","Plantae","Plants",2026-08-22,"Stonington, ME 04681, USA",44.16627629,-68.71931608,3,"jennym",217597,"false","https://www.inaturalist.org/observations/393469097","https://inaturalist-open-data.s3.amazonaws.com/photos/721208851/medium.jpg","CC-BY-NC","The Fort &amp; Little Fort","buffer",NA,NA
"Rosa rugosa","rugosa rose","Plantae","Plants",2026-08-22,"Stonington, ME 04681, USA",44.16627629,-68.71931608,3,"jennym",217597,"false","https://www.inaturalist.org/observations/393469097","https://inaturalist-open-data.s3.amazonaws.com/photos/721208851/medium.jpg","CC-BY-NC","The Fort &amp; Little Fort","buffer",NA,NA
"Frangula alnus","alder buckthorn","Plantae","Plants",2026-08-21,"Royal River Estuary Phase I, Yarmouth, ME, US",43.7939133333,-70.1576166667,8,"mr_slug",7920909,"false","https://www.inaturalist.org/observations/393297681","https://inaturalist-open-data.s3.amazonaws.com/photos/720872420/medium.jpg","CC-BY-NC","Lanes Island","buffer",NA,NA
"Frangula alnus","alder buckthorn","Plantae","Plants",2026-08-21,"Royal River Estuary Phase I, Yarmouth, ME, US",43.7939133333,-70.1576166667,8,"mr_slug",7920909,"false","https://www.inaturalist.org/observations/393297681","https://inaturalist-open-data.s3.amazonaws.com/photos/720872420/medium.jpg","CC-BY-NC","Cousins River Fields &amp; Marsh Preserve","buffer",NA,NA
